"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 12:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 13:00:00,"O3",29
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 13:00:00,"NO2",8
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 13:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 14:00:00,"O3",32
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 14:00:00,"NO2",7
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 14:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 15:00:00,"O3",27
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 15:00:00,"NO2",12
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 15:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 16:00:00,"O3",11
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 16:00:00,"NO2",30
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 16:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 17:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 17:00:00,"NO2",43
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 17:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 18:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 18:00:00,"NO2",44
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 18:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 19:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 19:00:00,"NO2",46
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 19:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 20:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 20:00:00,"NO2",44
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 20:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 21:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 21:00:00,"NO2",41
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 21:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 22:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 22:00:00,"NO2",39
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 22:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 23:00:00,"O3",4
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 23:00:00,"NO2",32
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 23:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 00:00:00,"O3",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 00:00:00,"NO2",26
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 00:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 01:00:00,"O3",5
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 01:00:00,"NO2",32
