"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 00:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 00:00:00,"SO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 01:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 01:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 01:00:00,"SO2",5
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 02:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 02:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 02:00:00,"SO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 03:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 03:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 03:00:00,"SO2",5
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 04:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 04:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 04:00:00,"SO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 05:00:00,"O3",22
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 05:00:00,"NO2",14
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 05:00:00,"SO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 06:00:00,"O3",22
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 06:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 06:00:00,"SO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 07:00:00,"O3",22
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 07:00:00,"NO2",14
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 07:00:00,"SO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 08:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 08:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 08:00:00,"SO2",5
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 09:00:00,"O3",24
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 09:00:00,"NO2",11
