"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 03:00:00,"NO2",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 03:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 04:00:00,"O3",10
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 04:00:00,"NO2",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 04:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 05:00:00,"O3",13
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 05:00:00,"NO2",4
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 05:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 06:00:00,"O3",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 06:00:00,"NO2",18
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 06:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 07:00:00,"O3",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 07:00:00,"NO2",17
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 07:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 08:00:00,"O3",6
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 08:00:00,"NO2",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 08:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 09:00:00,"O3",6
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 09:00:00,"NO2",16
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 09:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 10:00:00,"O3",14
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 10:00:00,"NO2",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 10:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 11:00:00,"O3",15
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 11:00:00,"NO2",6
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 11:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 12:00:00,"O3",13
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 12:00:00,"NO2",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 12:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 13:00:00,"O3",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 13:00:00,"NO2",5
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 13:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 14:00:00,"O3",26
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 14:00:00,"NO2",5
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 14:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 15:00:00,"O3",26
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 15:00:00,"NO2",5
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 15:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 16:00:00,"O3",27
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 16:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 16:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 17:00:00,"O3",26
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 17:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 17:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 18:00:00,"O3",24
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 18:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 18:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 19:00:00,"O3",24
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 19:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 19:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 20:00:00,"O3",24
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 20:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 20:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 21:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 21:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 21:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 22:00:00,"O3",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 22:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 22:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 23:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 23:00:00,"NO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 23:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 00:00:00,"O3",27
